L1,OBJECTID_1,hw_type,Corrected,Shape_Leng,angle,angle_abs,startX,midX,endX,startY,midY,endY
2746,2620,"2","1",2322.13142232,0.037128267645491,0.037128267645491,672395.7894,672173.49136329,671770.8748,4061467.0845,4062606.41486109,4063664.6627
2747,2621,"2","1",1874.68844275,0.0282131976287371,0.0282131976287371,671494.1598,671097.442086386,670651.7771,4064052.0636,4064900.16857652,4065723.427
2748,2622,"2","1",1368.04438443,-0.0169918571929412,179.983008142807,672624.0361,673091.579398321,673551.6093,4061066.9716,4060568.20971187,4060062.3798
2749,2623,"0","1",875.019476505,0.0119544985290862,0.0119544985290862,672617.3389,672868.920447406,673133.0293,4058341.179,4058698.94541439,4059047.742
2750,2624,"2","1",1032.56436159,0.0173324818704231,0.0173324818704231,673243.5345,673306.181439736,673370.7828,4059503.157,4060015.62358055,4060527.8406
2751,2625,"2","1",3007.98769398,0.0506360024843974,0.0506360024843974,673441.1042,673554.270590192,673688.9035,4061652.9835,4063152.28130721,4064650.0159
2752,2626,"1","1",1233.62772713,-0.0158499631954449,179.984150036805,673628.628,673987.587522065,674408.861,4063950.1502,4063459.93866446,4063012.5312
2753,2627,"1","1",1223.4181976,0.015626052555278,0.015626052555278,675118.7726,675507.40517314,675919.0974,4063032.623,4063505.00699138,4063956.8475
2754,2628,"1","1",1000.98127608,0.0156818949140287,0.0156818949140287,674753.7709,674877.519698466,675091.9835,4062831.7046,4063316.65402695,4063759.2778
2755,2629,"0","1",532.833572876,-0.000961958611877997,179.999038041388,673913.2624,674178.990632128,674442.3474,4064626.5754,4064609.42104472,4064569.6485
2756,2630,"2","1",946.138379239,0.00142016783765159,0.00142016783765159,683423.3986,682951.191021787,682482.4309,4060809.1264,4060831.46914643,4060892.8424
2757,2631,"2","1",394.585680335,0.000795003815411144,0.000795003815411144,682268.1179,682072.2225,681876.3271,4060926.3287,4060949.7692,4060973.2097
2758,2632,"2","1",998.275217942,0.00300886115657641,0.00300886115657641,681581.6468,681087.416775958,680600.4955,4060999.9988,4061069.23143719,4061177.4767
2759,2633,"2","1",1679.79411793,0.0104382764814063,0.0104382764814063,680068.0618,680843.771209723,681628.5278,4061502.2947,4061822.04757525,4062118.4444
2760,2634,"1","1",867.774198649,-0.0123409181940766,179.987659081806,684732.7166,684954.314528099,685204.8748,4059134.8066,4058762.37683517,4058408.1518
2761,2635,"1","1",585.620137046,-0.00466289769638086,179.995337102304,684441.385,684697.347043018,684958.4934,4059030.9988,4058888.79764402,4058756.3872
2762,2636,"1","1",883.049487214,-0.0149540853053745,179.985045914695,683962.5295,683971.917315265,683996.0159,4059168.293,4058727.39570786,4058287.6008
2763,2637,"0","1",627.846048606,0.00720877086192701,0.00720877086192701,683223.5473,683463.763244406,683674.5465,4058331.7116,4058524.58371249,4058756.4103
2764,2638,"2","1",1245.97835945,-0.0112762136346537,179.988723786365,687080.1129,686542.310691025,686028.6401,4056680.2538,4056367.11420315,4056017.2232
2765,2639,"2","1",603.766702742,-0.00666191255947162,179.993338087441,686028.6401,685794.296046088,685569.8765,4056017.2232,4055827.01753241,4055625.4324
2766,2640,"2","1",1021.31843139,-0.0126984021601625,179.98730159784,685425.885,685072.222737895,684729.368,4055528.3219,4055160.02057025,4054781.5752
2767,2641,"2","1",928.178038383,0.012920448078443,0.012920448078443,684695.8816,684957.245808978,685228.3153,4054784.9239,4055168.38634933,4055545.0651
2768,2642,"2","1",514.492591071,-0.007974189801907,179.992025810198,687314.5177,687215.906233123,687103.5534,4056251.628,4056014.22146625,4055782.8185
2769,2643,"2","1",517.949375313,-0.00808896758652822,179.991911032413,686919.3782,686822.637593556,686715.1112,4055504.8814,4055264.68466888,4055029.3746
2770,2644,"0","1",617.881720553,-0.0104738763909237,179.989526123609,682067.1996,682074.569839779,682104.0346,4053237.8524,4052929.00682716,4052621.7028
2771,2645,"0","1",996.733681535,-0.0168363531603427,179.98316364684,682154.2642,682213.092004937,682187.9474,4051995.5072,4051500.71852172,4051005.5709
2772,2646,"2","1",1321.24968976,0.00654641343125917,0.00654641343125917,681993.5295,682625.757169259,683255.9666,4052039.0395,4052230.40088511,4052424.133
2773,2647,"2","1",1142.68165171,0.00717252032219214,0.00717252032219214,682104.0346,682623.288797594,683162.2047,4052146.196,4052378.43998228,4052568.1245
2774,2648,"2","1",589.092941325,0.00347383307002632,0.00347383307002632,683975.9241,684251.464080084,684528.4496,4052856.1075,4052960.20045248,4053060.3745
2775,2649,"2","1",1182.96945456,0.00956804802762753,0.00956804802762753,684950.3782,685486.180637522,685985.1078,4053201.0174,4053446.38882969,4053763.5888
2776,2650,"2","1",231.08036366,5.70707897888213e-005,5.70707897888213e-005,695378.0416,695262.51355,695146.9855,4057175.8525,4057177.5268,4057179.2011
2777,2651,"2","1",1644.64879211,-0.0005135656574198,179.999486434343,694828.8647,694006.86304619,693184.6827,4057172.5039,4057150.25579462,4057142.3661
2778,2652,"2","1",626.367047282,-0.00119757930821278,179.998802420692,692685.7354,692373.446486333,692066.2371,4057142.3661,4057131.79339928,4057072.0447
2779,2653,"0","1",928.26017075,-0.0121350649379473,179.987864935062,693181.827,693486.050364453,693779.7865,4041838.8591,4041488.67708125,4041129.7743
2780,2654,"0","1",1089.81980359,-0.0144531449890452,179.985546855011,694068.1829,694405.0984579,694756.101,4040822.8571,4040394.87213047,4039978.8345
2781,2655,"0","1",955.995304018,-0.0110150925511368,179.988984907449,694917.4971,695262.188356277,695621.2902,4039851.8343,4039522.155044,4039208.8955
2782,2656,"0","1",539.237820619,0.00895184241641373,0.00895184241641373,660881.5681,660916.835979114,660961.5426,4072827.8217,4073095.09791733,4073360.9845
2783,2657,"1","1",1631.24339843,-0.0259477549470547,179.974052245053,659817.9083,660140.160258303,660300.4206,4075498.9675,4074752.21903036,4073952.7953
2784,2658,"1","1",963.985640116,-0.00219170864613335,179.997808291354,661310.7642,661786.305528994,662265.1257,4076245.3955,4076166.83765345,4076114.7706
2785,2659,"1","1",1832.3036917,0.0291107493788325,0.0291107493788325,670633.158,670991.880041151,671242.602,4051152.122,4051994.65959792,4052870.564
2786,2660,"0","0",949.69282277,-0.0138907730034959,179.986109226996,671335.266,671558.841141353,671812.842,4053283.988,4052865.4363953,4052464.268
2787,2661,"0","1",1163.50974138,-0.0148535647958993,179.985146435204,671228.346,671659.757745095,671973.222,4054035.992,4053646.65069385,4053159.248
2788,2662,"0","0",529.726031659,0.00609679582263323,0.00609679582263323,671153.502,671344.162131013,671541.978,4053622.568,4053806.41884062,4053982.532
2789,2663,"0","0",867.950366848,0.0108648211423065,0.0108648211423065,671780.766,672076.760019433,672365.262,4054203.5,4054520.82705277,4054845.02
2790,2664,"0","0",490.008107082,0.0039233250125131,0.0039233250125131,670740.078,670528.668078795,670308.834,4053643.952,4053767.77781099,4053875.612
2791,2665,"2","1",1329.97115319,0.0213932235227601,0.0213932235227601,669984.51,669758.593708859,669578.214,4057257.848,4057883.24717227,4058523.068
2792,2666,"2","1",935.771959486,0.0157722124031934,0.0157722124031934,669581.778,669549.702,669578.4411,4057589.3,4058055.89928568,4058522.1975
2793,2667,"2","1",913.450488712,0.0153086768299926,0.0153086768299926,669578.214,669651.786075491,669640.5469,4058523.068,4058973.46733609,4059428.7914
2794,2668,"2","1",1157.08879063,-0.0107285769021193,179.989271423098,669654.8515,670143.917591594,670615.338,4059011.4788,4058703.07762273,4058376.944
2795,2669,"0","1",1858.44341114,0.0304354153586224,0.0304354153586224,669638.2883,669820.859213506,670066.482,4059437.2237,4060343.78955466,4061238.836
2796,2670,"0","1",664.649044304,0.00843367764478091,0.00843367764478091,670469.214,670682.942343446,670907.586,4059749.084,4060003.38281819,4060248.044
2797,2671,"2","1",250.926861599,-0.00415513041147531,179.995844869589,668223.894,668198.946,668173.998,4059446.144,4059323.186,4059200.228
2798,2672,"2","1",1228.58542896,-0.0203530252995062,179.979646974701,668444.862,668401.998673835,668255.97,4060807.592,4060196.35826522,4059602.96
2799,2673,"2","1",1637.95532183,-0.0271611776567292,179.972838822343,668505.45,668647.857310769,668815.518,4060804.028,4059997.91134231,4059196.664
2800,2674,"2","1",503.157904727,0.00198805745901018,0.00198805745901018,669727.902,669969.733395674,670216.17,4059185.972,4059255.30314116,4059303.584
2801,2675,"0","1",625.737957661,-0.0105396031982371,179.989460396802,691479.4132,691440.127423191,691386.2941,4053380.5674,4053070.45331749,4052762.2568
2802,2676,"0","1",595.714200177,-0.00971475330054251,179.990285246699,691293.1751,691207.691561177,691119.3559,4052292.9367,4052007.61768589,4051723.1609
2803,2677,"0","1",399.971613661,-0.00228588784447197,179.997714112156,691270.8265,691093.137518677,690898.3502,4052408.4043,4052318.60832455,4052274.3128
2804,2678,"0","1",1180.94769078,-0.0160548320822632,179.983945167918,688708.1896,689062.312305939,689419.6193,4052721.2844,4052248.91557072,4051778.9194
2805,2679,"0","1",627.070398915,-0.00748996547982472,179.99251003452,690682.3139,690900.353008985,691129.2855,4053320.9712,4053095.66414673,4052881.4492
2806,2680,"1","1",1259.98603481,-0.0163114085125565,179.983688591487,690730.7359,691130.654809235,691546.4589,4054192.5657,4053706.02687415,4053235.3017
2807,2681,"0","1",493.077574287,0.000635077273794838,0.000635077273794838,692179.6686,692425.50295,692671.3373,4052568.5691,4052587.1929,4052605.8167
2808,2682,"0","1",1687.91388555,0.0285142617901364,0.0285142617901364,693971.2795,694023.681186535,694168.692,4052810.6787,4053652.2466349,4054483.0972
2809,2683,"0","1",1070.57416493,0.0102248761696917,0.0102248761696917,694753.4797,694304.641347681,693866.9862,4054538.9687,4054830.52545866,4055138.6555
2810,2684,"0","1",607.437166909,-0.00831477335699655,179.991685226643,692999.1164,693187.07939056,693360.4184,4055831.4614,4055592.89297771,4055343.5174
2811,2685,"0","1",1119.99173962,-0.0158768025883494,179.984123197412,693621.1518,693929.495216216,694243.1872,4055008.2888,4054540.92204836,4054077.0981
2812,2686,"0","1",642.01181095,-0.00908598124462212,179.990914018755,694455.4987,694644.093665995,694813.0759,4053797.7408,4053537.97796557,4053265.0998
2813,2687,"2","1",1378.74037143,0.0187607663324196,0.0187607663324196,695479.8085,695060.58938836,694652.9111,4061526.6238,4062073.25197248,4062629.1536
2814,2688,"2","1",1034.53767309,0.0129844520380709,0.0129844520380709,694325.132,693964.637966302,693628.6014,4062953.2079,4063324.12737455,4063716.7843
2815,2689,"2","1",1347.11734296,0.0178505267153825,0.0178505267153825,693464.7118,693009.599341341,692630.3649,4063884.3987,4064380.91316838,4064934.7818
2816,2690,"2","1",1798.05342472,0.0230196667461243,0.0230196667461243,692257.8886,691752.923472829,691103.2121,4065512.12,4066255.53540551,4066867.9337
2817,2691,"2","1",1242.30185682,0.0120161177790851,0.0120161177790851,692257.8886,691762.286570037,691241.0284,4066059.6602,4066433.17505803,4066767.3651
2818,2692,"0","1",1328.3528161,-0.0176540358794998,179.982345964121,683282.9594,682826.387572062,682480.5889,4058631.0935,4058157.7962786,4057591.398
2819,2693,"2","1",477.695853712,0.000435798006449988,0.000435798006449988,680967.9772,680729.589954095,680491.3618,4057951,4057964.77289758,4057976.6859
2820,2694,"2","1",401.275830632,0.000580950444416232,0.000580950444416232,680354.3705,680154.115319183,679954.8127,4057982.3939,4057994.78081318,4058016.6417
2821,2695,"0","1",307.868779891,0.00512729804512689,0.00512729804512689,678918.8164,678947.621544829,678975.8961,4059198.1912,4059349.39903136,4059500.7135
2822,2696,"2","1",1255.38459017,0.0211830412010644,0.0211830412010644,679894.879,679844.762599846,679860.6312,4059760.4261,4060386.02581509,4061010.4713
2823,2697,"1","1",523.901185887,0.00135404194351922,0.00135404194351922,678533.5285,678272.884749801,678016.9573,4059883.1474,4059909.11077934,4059963.059
2824,2698,"1","1",876.57111707,0.0137661379313788,0.0137661379313788,675322.7961,675136.291656125,675003.1498,4059886.0014,4060282.62393035,4060699.387
2825,2699,"1","1",218.772371518,0.00366996421146931,0.00366996421146931,674943.2162,674928.94625,674914.6763,4061030.4492,4061138.9006,4061247.352
2826,2700,"1","1",998.138353837,0.00898617804457016,0.00898617804457016,675160.119,674735.403825467,674315.3396,4059266.6868,4059528.71739686,4059797.5279
2827,2701,"2","1",1326.54391389,0.003621552851561,0.003621552851561,673801.6224,674458.676963699,675108.7472,4060005.8688,4060088.2775603,4060219.9176
2828,2702,"2","1",569.14553019,0.00285009659939322,0.00285009659939322,675345.628,675625.100402047,675882.177,4060239.8955,4060287.99701096,4060408.2806
2829,2703,"2","1",1638.95340931,0.0205337645312257,0.0205337645312257,676053.4161,676562.182118055,677149.3461,4059340.8904,4059982.83392894,4060553.8338
2830,2704,"0","0",748.010019387,0.0115057970250571,0.0115057970250571,678533.5285,678397.67482777,678225.2982,4060328.369,4060676.1153644,4061007.6173
2831,2705,"2","1",979.389953371,0.0153618067096361,0.0153618067096361,677879.9661,677707.556434133,677514.6561,4061975.118,4062432.58430984,4062882.685
2832,2706,"1","1",921.867323708,0.00676492481449135,0.00676492481449135,677885.674,677467.124401777,677055.1646,4061555.5823,4061748.64666286,4061955.1401
2833,2707,"0","1",1167.14009145,0.00630040646923249,0.00630040646923249,676107.6418,675542.974864697,675006.675,4062254.8085,4062398.1663533,4062627.1998
2834,2708,"1","1",801.837013006,0.0076529362796068,0.0076529362796068,674504.356,674168.566694076,673842.8911,4064172.8708,4064391.86727412,4064625.6857
2835,2709,"0","0",508.844537138,0.0050231655836478,0.0050231655836478,672963.8975,672757.4672,672551.0369,4065327.1048,4065475.8234,4065624.542
2836,2710,"0","1",608.600296798,-0.00895942930753463,179.991040570692,681837.0066,681691.430319379,681533.759,4054060.2313,4053793.2581373,4053532.994
2837,2711,"0","1",414.279761212,-0.00603203479296355,179.993967965207,681316.6613,681209.8354,681103.0095,4053074.6765,4052897.20775,4052719.739
2838,2712,"2","1",182.377553922,-0.00287105324798362,179.997128946752,681568.219,681533.759,681499.299,4051444.7205,4051360.2936,4051275.8667
2839,2713,"2","1",2454.48504943,-0.0406924082059583,179.959307591794,681499.299,681246.068962212,680968.7193,4051275.8667,4050078.31558837,4048884.2939
2840,2714,"2","1",597.885192315,-0.00896593710152317,179.991034062898,681499.299,681356.54475216,681254.6333,4051275.8667,4051028.28173391,4050748.6293
2841,2715,"0","1",556.953012949,-0.00661747390615668,179.993382526094,682488.2998,682697.355891997,682884.5894,4054380.7089,4054196.73956816,4053991.3114
2842,2716,"0","1",720.938944375,-0.00913628286116385,179.990863717139,683363.5828,683112.762110495,682884.5894,4055162.95,4054904.24136061,4054625.3746
2843,2717,"1","1",690.580141071,-0.00545687132648102,179.994543128674,694378.1614,694072.129606913,693766.7603,4065863.0986,4065703.19475372,4065542.0277
2844,2718,"0","1",575.71980382,-0.00313632568227399,179.996863674318,693326.1417,693058.581515357,692783.0536,4063034.9417,4062928.75916253,4062850.4966
2845,2719,"0","1",712.332255902,0.010688001760833,0.010688001760833,693602.8092,693442.659475353,693268.0757,4062099.054,4062417.13485652,4062727.5333
2846,2720,"0","1",175.831277467,0.00261336016553487,0.00261336016553487,693192.9314,693150.2358,693107.5402,4062877.8218,4062954.6739,4063031.526
2847,2721,"0","0",1362.76280197,-0.017478927518616,179.982521072481,691143.342,691641.581434111,691991.0143,4063343.5662,4062899.04700122,4062315.1402
2848,2722,"0","1",267.359671695,-0.000900614095696409,179.999099385904,692196.6995,692066.604333301,691934.9184,4062729.627,4062698.87726645,4062676.6475
2849,2723,"0","1",183.77430647,-0.000628276798647628,179.999371723201,691778.3613,691688.35195,691598.3426,4062660.631,4062642.1495,4062623.668
2850,2724,"0","1",221.333172431,-0.000635539652773882,179.999364460347,690965.7048,690856.62935,690747.5539,4062480.3116,4062461.61295,4062442.9143
2851,2725,"0","1",894.584929879,0.0148514359877572,0.0148514359877572,699894.0219,700012.76391137,700074.8484,4070829.8645,4071260.9714322,4071703.8594
2852,2726,"1","1",958.104299962,0.0080180512075193,0.0080180512075193,700016.1439,699573.943129549,699195.7272,4073514.2332,4073698.01236651,4073986.3913
2853,2727,"0","1",2120.12459236,-0.0266687995506831,179.973331200449,673410.5878,674115.933705534,674813.817,4080906.9796,4080117.65924171,4079321.6697
2854,2728,"2","1",2976.77325399,0.0484452450974748,0.0484452450974748,673700.873,673314.80214233,672972.9982,4078124.1982,4079559.37816844,4081005.1736
2855,2729,"1","1",1083.72154522,0.0143274088305149,0.0143274088305149,700021.2702,699676.117700868,699341.4964,4073790.0618,4074207.76716901,4074633.919
2856,2730,"1","1",1479.11948248,0.00585627103938879,0.00585627103938879,700058.1052,699333.024368259,698621.5389,4074195.2472,4074339.13310664,4074540.1571
2857,2731,"1","1",1212.00407729,0.0145942738328151,0.0145942738328151,697399.2855,697851.429454094,698246.4913,4075176.3986,4075579.56677521,4076036.9989
2858,2732,"0","1",837.22416951,-0.00232843769074468,179.997671562309,699612.7362,699198.134835826,698788.9709,4078143.2932,4078094.17820584,4078005.999
2859,2733,"0","1",1528.76536622,0.0150254146552328,0.0150254146552328,694884.4572,695510.000638463,696126.8024,4077841.9156,4078279.01113032,4078729.3051
2860,2734,"0","0",890.525450384,0.0104890559743294,0.0104890559743294,695008.3568,695331.430380479,695647.947,4078357.6061,4078663.93648048,4078977.1044
2861,2735,"0","1",915.061176859,0.00328925521655773,0.00328925521655773,694884.4572,695332.619038254,695778.5439,4077841.9156,4077933.73915596,4078036.1367
2862,2736,"0","1",812.674168126,-0.0115496830030658,179.988450316997,704347.7124,704165.71394779,703912.3893,4077255.9037,4076892.67534435,4076576.1299
2863,2737,"0","1",1864.509993,-0.0255785509475431,179.974421449052,703594.2686,703098.017763231,702507.4483,4076067.1367,4075278.09600947,4074562.2356
2864,2738,"0","1",947.988509237,-0.0128047428286429,179.987195257171,702228.0236,701922.301774184,701655.4063,4074322.4955,4073960.70107838,4073569.0516
2865,2739,"0","1",293.232899215,-0.00381289132450572,179.996187108675,701277.01,701196.918142889,701092.8348,4072909.3696,4072786.56211765,4072685.0108
2866,2740,"0","1",432.02488502,-0.00529334251853246,179.994706657481,700630.7226,700490.348115356,700332.6937,4071827.7591,4071663.94411536,4071516.3356
2867,2741,"0","1",575.237950425,-0.00547038576037504,179.99452961424,694669.3665,694908.679924015,695145.4795,4075817.4714,4075657.92905456,4075494.6829
2868,2743,"0","0",1383.90926448,-0.0233372654221823,179.976662734578,693781.698,693780.361472089,693725.21,4073122.1872,4072433.20050046,4071746.3012
2869,2744,"1","1",798.434604222,0.0119907534701476,0.0119907534701476,690657.4079,690465.99660088,690289.1475,4073929.1699,4074279.45390343,4074637.3629
2870,2745,"1","1",1870.64444068,0.00317661989690967,0.00317661989690967,691142.52,690208.341328804,689287.0545,4075924.5036,4075955.79811475,4076112.1747
2871,2746,"1","1",1336.85160145,-0.018047942730397,179.98195205727,691022.1272,690572.12775767,690232.4921,4075719.1276,4075225.00674671,4074653.2972
2872,2747,"1","1",875.766475327,0.00479693138962418,0.00479693138962418,690349.3439,689939.711616231,689524.2991,4073601.6306,4073746.43696847,4073884.9078
2873,2748,"1","1",557.062616576,0.00563324609162446,0.00563324609162446,688961.2857,688732.620545338,688515.1241,4074054.8741,4074213.72771393,4074387.7248
2874,2749,"1","1",790.688287962,-0.0073103317339303,179.992689668266,688798.4013,688469.961230624,688136.2409,4075074.672,4074854.61720453,4074642.6743
2875,2750,"2","1",495.782216867,0.00843282561671499,0.00843282561671499,713576.7335,713593.054535497,713610.4817,4071618.0554,4071865.38084264,4072112.3666
2876,2751,"0","1",613.345789856,0.0103605434272489,0.0103605434272489,713892.378,713847.524185894,713812.9706,4072692.0407,4072994.94806604,4073299.5075
2877,2752,"0","1",754.863028126,0.0126909651690405,0.0126909651690405,714084.6828,714018.142142215,713960.9454,4074788.0746,4075159.58946907,4075532.6324
2878,2753,"1","1",363.45498087,0.00608722073485086,0.00608722073485086,702913.2731,702944.41048698,702980.2459,4064579.1109,4064758.15096231,4064936.2991
2879,2754,"1","1",957.473007473,0.0159748184342676,0.0159748184342676,702980.2459,703060.52510064,703154.3752,4064936.2991,4065404.82027435,4065873.9182
2880,2755,"0","1",681.609363751,0.0115609908097881,0.0115609908097881,703154.3752,703160.69267199,703194.5588,4065873.9182,4066214.09867139,4066552.5758
2881,2756,"0","1",601.960186073,0.00988797760185562,0.00988797760185562,703154.3752,703054.276697101,703024.8944,4065873.9182,4066157.65066451,4066454.349
2882,2757,"0","0",431.68441092,0.00645783579812177,0.00645783579812177,701127.332,701020.24433268,700921.9488,4067892.0316,4068079.4351463,4068271.5441
2883,2758,"1","1",1141.02185594,0.00644858471733415,0.00644858471733415,698944.1844,698407.194286016,697868.1549,4070539.3584,4070732.00394397,4070918.8709
2884,2759,"1","1",1152.96578689,-0.000227537024135856,179.999772462976,697260.7696,696687.062813422,696113.3025,4070124.4579,4070162.85643441,4070111.0634
2885,2760,"0","1",417.433808906,-0.00380044458918332,179.996199555411,701118.4023,700942.04065,700765.679,4066963.3422,4066851.7209,4066740.0996
2886,2761,"1","1",381.4771736,0.00547808432904889,0.00547808432904889,702980.2459,703082.9375,703185.6291,4064936.2991,4065097.0338,4065257.7685
2887,2762,"1","1",621.308076896,0.00541527749424506,0.00541527749424506,706644.4017,706919.842959602,707173.5694,4065608.9209,4065747.79730539,4065926.4215
2888,2763,"0","1",297.992885396,-0.0020783597225595,179.997921640277,704858.0523,704722.17925,704586.3062,4076129.3049,4076068.162,4076007.0191
2889,2764,"1","1",675.826565585,-0.00837090680454444,179.991629093195,712302.331,712531.661277871,712766.8168,4072409.7515,4072161.57210855,4071918.9119
2890,2765,"0","1",1088.77969331,-0.0171390454571995,179.982860954543,712117.8543,712338.043315839,712536.221,4071961.7368,4071463.88855051,4070956.9979
2891,2766,"0","1",586.787086937,-0.0048332939050621,179.995166706095,712391.3291,712647.706924069,712905.1743,4071339.1512,4071196.50277818,4071055.8247
2892,2767,"0","1",1671.54983937,-0.0234357398280665,179.976564260172,711804.9028,712289.696144052,712756.9341,4071586.1951,4070905.41756573,4070212.5028
2893,2768,"0","1",1073.79638543,-0.0145006491923324,179.985499350808,711847.7278,712184.051748328,712503.2787,4070910.8787,4070492.64959458,4070060.9684
2894,2769,"1","1",1076.88875689,0.00365120516909828,0.00365120516909828,710170.9668,710699.418726096,711225.1191,4070064.2627,4070162.25280175,4070278.3874
